date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:41:08	194033/194033	---MC-	200	added ('OK')	application/json	date:Mon,%2013%20Jan%202025%2000:41:08%20GMT	https://jawatanpengakutanjalan.com/wp-json/	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-json/index.html	(from https://jawatanpengakutanjalan.com/)
07:41:08	870/870	---MC-	200	added ('OK')	text/xml	date:Mon,%2013%20Jan%202025%2000:41:08%20GMT	https://jawatanpengakutanjalan.com/xmlrpc.php?rsd	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/xmlrpc0db0.php	(from https://jawatanpengakutanjalan.com/)
07:41:09	2227/2227	---MC-	200	added ('OK')	application/json	date:Mon,%2013%20Jan%202025%2000:41:09%20GMT	https://jawatanpengakutanjalan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjawatanpengakutanjalan.com%2F	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-json/oembed/1.0/embed54d3.json	(from https://jawatanpengakutanjalan.com/)
07:41:10	2386/2386	---MC-	200	added ('OK')	text/xml	date:Mon,%2013%20Jan%202025%2000:41:10%20GMT	https://jawatanpengakutanjalan.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjawatanpengakutanjalan.com%2F&format=xml	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-json/oembed/1.0/embedcce3	(from https://jawatanpengakutanjalan.com/)
07:41:10	51856/51856	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202024%2002:21:30%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-19-at-08.53.33.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-19-at-08.53.33.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:10	118412/118412	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:41%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.58.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.58.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:10	14512/14512	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:41%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.58-225x300.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.58-225x300.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:11	125494/125494	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:39%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:11	22664/22664	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:39%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-300x300.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-300x300.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:11	98606/98606	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:37%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-1.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-1.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:11	10574/10574	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:37%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-1-169x300.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-1-169x300.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:11	53341/53341	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:36%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-2.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-2.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:12	15567/15567	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:36%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-2-240x300.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.02.59-2-240x300.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:12	70523/70523	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:35%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.00.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.00.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:12	25050/25050	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:35%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.00-300x300.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.00-300x300.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:12	60811/60811	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:33%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.00-1.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.00-1.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:13	22519/22519	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:33%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.00-1-300x300.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.00-1-300x300.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:13	184786/184786	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:31%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.01.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.01.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:13	10318/10318	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Nov%202024%2019:23:31%20GMT	https://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.01-225x300.jpeg	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-14-at-09.03.01-225x300.jpg	(from https://jawatanpengakutanjalan.com/)
07:41:20	2535/2535	---M--	200	added ('OK')	text/javascript	date:Sun,%2017%20Nov%202024%2019:00:27%20GMT	https://jawatanpengakutanjalan.com/wp-content/themes/sydney/js/elementor.js?ver=20200504	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/themes/sydney/js/elementor2e1f.js	(from https://jawatanpengakutanjalan.com/)
07:41:26	10605/10605	---M--	200	added ('OK')	text/javascript	date:Sun,%2017%20Nov%202024%2019:00:27%20GMT	https://jawatanpengakutanjalan.com/wp-content/themes/sydney/js/functions.min.js?ver=20240822	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/themes/sydney/js/functions.min6b20.js	(from https://jawatanpengakutanjalan.com/)
07:41:37	65584/65584	---M--	200	added ('OK')	text/javascript	date:Sun,%2017%20Nov%202024%2019:00:27%20GMT	https://jawatanpengakutanjalan.com/wp-content/themes/sydney/js/scripts.js?ver=6.7.1	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/themes/sydney/js/scripts9704.js	(from https://jawatanpengakutanjalan.com/)
07:41:42	5252/5252	---M--	200	added ('OK')	text/javascript	date:Sun,%2017%20Nov%202024%2019:19:41%20GMT	https://jawatanpengakutanjalan.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.25.6	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/plugins/elementor/assets/js/webpack.runtime.minf34d.js	(from https://jawatanpengakutanjalan.com/)
07:41:51	54824/54824	---M--	200	added ('OK')	text/javascript	date:Sun,%2017%20Nov%202024%2019:19:35%20GMT	https://jawatanpengakutanjalan.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.25.6	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/plugins/elementor/assets/js/frontend-modules.minf34d.js	(from https://jawatanpengakutanjalan.com/)
07:41:55	21464/21464	---M--	200	added ('OK')	text/javascript	date:Thu,%2027%20Jun%202024%2012:55:22%20GMT	https://jawatanpengakutanjalan.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://jawatanpengakutanjalan.com/)
07:42:03	44112/44112	---M--	200	added ('OK')	text/javascript	date:Sun,%2017%20Nov%202024%2019:19:35%20GMT	https://jawatanpengakutanjalan.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.6	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/plugins/elementor/assets/js/frontend.minf34d.js	(from https://jawatanpengakutanjalan.com/)
07:42:05	126/126	---MC-	200	added ('OK')	text/plain	date:Mon,%2013%20Jan%202025%2000:42:05%20GMT	http://jawatanpengakutanjalan.com/robots.txt		(from https://jawatanpengakutanjalan.com/)
07:43:37	1130872/1130872	---M--	200	added ('OK')	video/mp4	date:Sun,%2017%20Nov%202024%2019:23:58%20GMT	http://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Video-2024-11-14-at-09.02.02.mp4	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Video-2024-11-14-at-09.02.02.mp4	(from https://jawatanpengakutanjalan.com/)
07:45:09	2239340/2239340	---M--	200	added ('OK')	video/mp4	date:Sun,%2017%20Nov%202024%2019:23:56%20GMT	http://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Video-2024-11-14-at-09.02.04.mp4	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Video-2024-11-14-at-09.02.04.mp4	(from https://jawatanpengakutanjalan.com/)
07:45:10	2239340/2239340	---M--	200	added ('OK')	video/mp4	date:Sun,%2017%20Nov%202024%2019:23:50%20GMT	http://jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Video-2024-11-14-at-09.02.04-1.mp4	C:/Users/ACER/Desktop/yunus/jawatanpengakutanjalan.com/wp-content/uploads/2024/11/WhatsApp-Video-2024-11-14-at-09.02.04-1.mp4	(from https://jawatanpengakutanjalan.com/)
